A,N,N_minus_Z,Q_2beta_minus_calculable,Q_2beta_minus_estimated,Q_2beta_minus_keV,Q_2beta_minus_unc_keV,Q_4beta_minus_calculable,Q_4beta_minus_estimated,Q_4beta_minus_keV,Q_4beta_minus_unc_keV,Q_alpha_calculable,Q_alpha_estimated,Q_alpha_keV,Q_alpha_unc_keV,Q_beta_minus_n_calculable,Q_beta_minus_n_estimated,Q_beta_minus_n_keV,Q_beta_minus_n_unc_keV,Q_d_alpha_calculable,Q_d_alpha_estimated,Q_d_alpha_keV,Q_d_alpha_unc_keV,Q_ep_calculable,Q_ep_estimated,Q_ep_keV,Q_ep_unc_keV,Q_n_alpha_calculable,Q_n_alpha_estimated,Q_n_alpha_keV,Q_n_alpha_unc_keV,Q_p_alpha_calculable,Q_p_alpha_estimated,Q_p_alpha_keV,Q_p_alpha_unc_keV,S_2n_calculable,S_2n_estimated,S_2n_keV,S_2n_unc_keV,S_2p_calculable,S_2p_estimated,S_2p_keV,S_2p_unc_keV,S_n_calculable,S_n_estimated,S_n_keV,S_n_unc_keV,S_p_calculable,S_p_estimated,S_p_keV,S_p_unc_keV,Symbol,Z,atomic_mass_estimated,atomic_mass_micro_u,atomic_mass_u,atomic_mass_unc_micro_u,beta_decay_energy_estimated,beta_decay_energy_keV,beta_decay_energy_unc_keV,beta_decay_mode,binding_energy_per_A_estimated,binding_energy_per_A_keV,binding_energy_per_A_unc_keV,decay_modes,discovery_year,half_life_estimated,half_life_raw,half_life_s,half_life_unc_raw,half_life_unit,mass_excess_estimated,mass_excess_keV,mass_excess_unc_keV,origin,source_dataset,source_file,spin_parity,spin_parity_measured,spin_parity_systematics
180,100,20,True,False,-18309.4447,17.7065,False,False,,,True,False,6258.4894,2.2523,True,False,-20052.1995,40.6686,True,False,12763.3227,16.2751,True,False,4728.643,14.9424,True,False,14766.3255,19.6062,True,False,6159.2782,14.3329,True,False,20077.8037,16.6017,True,False,2830.9698,16.192,True,False,11388.9076,30.8233,True,False,2550.9126,17.2242,Hg,80,False,978260.18,179.97826018,13.574,False,-10860.075,71.0509,B-,False,7836.1111,0.0702,B+=52 2;A=48 2,1970,False,2.59,2.59,0.01,s,False,-20250.513,12.645,,AME2020,mass_1.mas20,0+,False,False
180,99,18,False,False,,,False,False,,,True,False,6705.6128,61.5396,True,False,-19513.3646,107.1755,True,False,17635.7145,70.7395,True,False,8309.1624,70.8882,True,False,17801.7002,70.6236,True,False,8249.4397,109.8459,True,True,20920.0,124.0,True,False,1665.3515,70.6635,True,False,9192.1244,79.8899,True,False,-253.5144,75.3599,Tl,81,False,989918.95,179.98991895,75.058,False,-7449.3696,71.0069,B-,False,7771.431,0.3884,B+=93 3;A=7 3;B+SF=0.0032 2,1987,False,1.09,1.09,0.01,s,False,-9390.438,69.917,-a,AME2020,mass_1.mas20,(4-)*,True,False
180,98,16,False,False,,,False,False,,,True,False,7418.6542,5.4785,False,False,,,True,True,13383.0,103.0,True,False,7702.884,30.7312,True,False,16481.1564,85.6186,True,False,6263.0895,20.1825,True,False,21657.0758,26.2868,True,False,203.665,16.3941,True,False,12063.9949,82.1697,True,False,960.4078,40.5917,Pb,82,False,997916.177,179.997916177,13.306,False,,,B-,False,7725.6993,0.0689,A=100,1996,False,4.1,0.0040999999999999995,0.3,ms,False,-1941.069,12.395,-a,AME2020,mass_1.mas20,0+,False,False
181,112,43,True,True,9358.0,516.0,True,True,12999.0,500.0,True,True,-1585.0,707.0,True,True,1209.0,583.0,True,True,11351.0,707.0,False,False,,,True,True,2337.0,707.0,True,True,9685.0,778.0,True,True,9682.0,640.0,False,False,,,True,True,5341.0,640.0,True,True,9549.0,707.0,Tm,69,True,961954.0,180.961954,537.0,True,5649.0,582.0,B-,True,7969.0,3.0,B- ?;B-n ?,2012,True,7#,7.0,>300ns,s,True,-35440.0,500.0,x,AME2020,mass_1.mas20,1/2+#,False,True
181,111,41,True,True,6315.0,298.0,True,True,7146.0,298.0,True,True,-655.0,585.0,True,True,-2483.0,306.0,True,True,11523.0,499.0,True,True,-15197.0,582.0,True,True,4818.0,667.0,True,True,8016.0,423.0,True,True,10591.0,359.0,True,True,19587.0,582.0,True,True,4439.0,423.0,True,True,10207.0,499.0,Yb,70,True,955890.0,180.95589,320.0,True,3709.0,324.0,B-,True,7996.0,2.0,B- ?,2000,True,1#,60.0,>300ns,m,True,-41088.0,298.0,x,AME2020,mass_1.mas20,3/2-#,False,True
181,110,39,True,False,3641.6496,125.7616,True,False,1719.9973,126.3763,True,True,347.0,236.0,True,False,-3089.2565,125.7597,True,True,12553.0,236.0,True,True,-13917.0,419.0,True,True,5089.0,325.0,True,False,9743.7799,125.9241,True,False,11881.0375,125.8571,True,True,17475.0,419.0,True,False,6192.2565,144.2758,True,True,7366.0,325.0,Lu,71,False,951908.0,180.951908,135.0,False,2605.5435,125.7598,B-,False,8011.9301,0.6948,B-=100,1982,False,3.5,210.0,0.3,m,False,-44797.414,125.752,x,AME2020,mass_1.mas20,7/2+#,False,True
181,109,37,True,False,830.9869,0.3274,True,False,-3852.99,25.3783,True,False,1158.5306,1.4401,True,False,-6540.6453,2.3482,True,False,12366.8622,5.0647,True,True,-9972.0,300.0,True,False,7920.5834,6.7396,True,False,7798.9779,2.06,True,False,13082.5579,0.1664,True,True,15341.0,200.0,True,False,5694.8,0.07,True,False,8015.453,70.7107,Hf,72,False,949110.834,180.949110834,1.527,False,1036.1061,1.9298,B-,False,8022.003,0.0079,B-=100,1935,False,42.39,3662496.0,0.06,d,False,-47402.958,1.423,-n,AME2020,mass_1.mas20,1/2-,False,False
181,108,35,True,False,-1921.6523,12.6277,True,False,-8976.0289,5.477,True,False,1519.9228,1.8483,True,False,-6874.1392,1.9429,True,False,12734.7792,1.9241,True,False,-9051.5591,70.737,True,False,7545.2187,2.6446,True,False,8860.3568,1.9239,True,False,14224.2441,1.9544,True,False,13957.9931,5.3333,True,False,7576.7514,1.3379,True,False,5948.5591,1.9285,Ta,73,False,947998.528,180.947998528,1.692,False,-205.1193,1.9495,B-,False,8023.405,0.0087,IS=99.98799 32,1932,False,stbl,inf,,,False,-48439.064,1.576,,AME2020,mass_1.mas20,7/2+*,True,False
181,107,33,True,False,-4683.9769,25.3797,True,False,-13852.4475,13.7648,True,False,2221.8846,0.3995,True,False,-10467.8993,21.4409,True,False,12834.3183,0.5397,True,False,-5743.4398,0.3198,True,False,9847.8231,0.3604,True,True,7228.0,52.0,True,False,15081.3341,14.5119,True,False,12348.8507,0.3525,True,False,6669.02,0.16,True,False,6589.2851,2.3644,W,74,False,948218.733,180.948218733,1.554,False,-1716.5331,12.6289,B-,False,8017.9494,0.008,EC=100,1947,False,120.956,10450598.4,0.019,d,False,-48233.945,1.448,-n,AME2020,mass_1.mas20,9/2+,False,False
181,106,31,True,False,-7054.3765,13.6009,True,False,-18646.2719,23.5905,True,False,2772.4177,12.9762,True,False,-10232.5321,20.116,True,False,13488.6421,19.2295,True,False,-4872.7521,12.6984,True,True,9727.0,54.0,True,False,8753.7092,19.7077,True,False,16075.7358,27.6501,True,False,10737.8977,12.6309,True,False,8751.3662,24.801,True,False,4170.1399,12.6279,Re,75,False,950061.507,180.950061507,13.471,False,-2967.4438,28.2755,B-,False,8004.1434,0.0693,B+=100,1957,False,19.9,71640.0,0.7,h,False,-46517.412,12.549,4n,AME2020,mass_1.mas20,5/2+*,True,False
181,105,29,True,False,-9168.4706,28.7998,True,False,-22888.8407,29.6421,True,False,3726.8471,37.722,True,False,-13643.7561,33.3646,True,False,13745.1512,35.3427,True,False,-1202.6961,25.3792,True,False,12503.5,29.5472,True,False,6967.5448,37.722,True,False,16672.4666,29.7061,True,False,8832.6633,29.2303,True,False,7265.0883,29.8198,True,False,5001.5754,33.161,Os,76,False,953247.188,180.953247188,27.201,False,-4086.9327,25.8756,B-,False,7983.4263,0.14,B+=100,1966,False,105,6300.0,3,m,False,-43549.968,25.338,,AME2020,mass_1.mas20,1/2-,False,False
181,104,27,True,False,-11591.8954,20.6532,True,False,-26664.286,10.5053,True,False,4381.224,28.4328,True,False,-13104.478,11.3375,True,False,14267.9093,16.3685,True,False,-914.6427,22.0257,True,False,11836.8245,28.4328,True,False,8945.2632,14.6063,True,False,17523.9521,11.0896,True,False,7456.6652,25.191,True,False,9556.8234,22.3311,True,False,2395.8086,16.5741,Ir,77,False,957634.691,180.957634691,5.631,False,-5081.5379,14.6597,B-,False,7956.5242,0.029,B+=100,1972,False,4.90,294.0,0.15,m,False,-39463.035,5.245,+a,AME2020,mass_1.mas20,5/2-,False,False
181,103,25,True,False,-13720.3701,20.5895,True,False,-31270.8663,86.1317,True,False,5150.0349,5.1132,True,False,-16827.1691,14.4927,True,False,14411.029,16.8185,True,False,2685.7294,20.8456,True,False,14809.1481,19.3135,True,False,6736.8717,23.2726,True,False,18256.0061,15.8387,True,False,5939.302,20.6808,True,False,8022.9401,16.9751,True,False,3692.9385,25.6624,Pt,78,False,963089.946,180.963089946,14.695,False,-6510.3575,24.2164,B-,False,7924.1271,0.0756,B+~100;A=0.074 10,1966,False,52.0,52.0,2.2,s,False,-34381.497,13.689,,AME2020,mass_1.mas20,1/2-*,True,False
181,102,23,True,False,-15072.3906,21.952,False,False,,,True,False,5751.3689,2.9298,True,False,-15691.9446,23.6417,True,False,15107.7945,21.5097,True,False,2817.419,29.4992,True,False,14029.5762,27.4456,True,False,8990.401,22.3992,True,False,19025.2042,23.1479,True,False,4367.3627,22.2375,True,False,10316.8116,20.535,True,False,730.2356,22.3621,Au,79,False,970079.102,180.970079102,21.445,False,-7210.0126,25.2123,B-,False,7883.8359,0.1104,B+=97.3 5;A=2.7 5,1968,False,13.7,13.7,1.4,s,False,-27871.14,19.976,-a,AME2020,mass_1.mas20,(5/2-),False,False
181,101,21,True,False,-17550.4962,86.417,False,False,,,True,False,6284.3935,4.2063,True,False,-19342.007,71.5889,True,False,15038.2516,19.3236,True,False,6479.777,18.3701,True,False,16982.7606,18.4153,True,False,6505.9569,18.4826,True,False,19870.8396,32.0488,True,False,2970.942,17.3244,True,False,8481.932,19.9092,True,False,2324.452,16.1016,Hg,80,False,977819.368,180.977819368,16.513,False,-7862.378,17.873,B-,False,7839.6792,0.085,B+=73 2;A=27 2;B+p=0.014 3;B+A=9e-6 3,1969,False,3.6,3.6,0.1,s,False,-20661.127,15.382,,AME2020,mass_1.mas20,1/2-*,True,False
181,100,19,False,False,,,False,False,,,True,False,6322.0712,4.4906,True,False,-18928.9986,15.378,True,False,14844.9816,29.5554,True,False,5537.926,10.271,True,False,15150.6819,13.7054,True,False,8380.6517,14.0918,True,False,20671.7534,39.7102,True,False,2388.1196,14.8201,True,False,11479.629,70.5067,True,False,-162.793,13.7008,Tl,81,False,986259.978,180.986259978,9.771,False,-9688.1182,85.5227,B-,False,7791.9183,0.0503,B+ ?;A=8.6 6,1996,False,2.9,2.9,0.1,s,False,-12798.749,9.102,,AME2020,mass_1.mas20,1/2+*,True,False
181,99,17,False,False,,,False,False,,,True,False,7240.276,7.3138,False,False,,,True,False,15869.8079,93.4095,True,False,9850.9113,85.9719,True,False,18851.117,85.7142,True,True,6367.0,133.0,True,False,21304.8753,117.5989,True,False,755.6494,89.5659,True,False,9240.8804,85.9305,True,False,1009.1638,110.0892,Pb,82,False,996660.6,180.9966606,91.29,False,,,B-,False,7734.0704,0.4698,A~100;B+ ?,1989,False,39.0,0.039,0.8,ms,False,-3110.631,85.037,-a,AME2020,mass_1.mas20,(9/2-),False,False
182,113,44,True,True,10280.0,539.0,True,True,14941.0,500.0,True,True,-1785.0,707.0,True,True,1527.0,582.0,True,True,12401.0,707.0,False,False,,,False,False,,,True,True,9454.0,707.0,True,True,9463.0,640.0,False,False,,,True,True,4122.0,707.0,False,False,,,Tm,69,True,966194.0,181.966194,537.0,True,7410.0,640.0,B-,True,7948.0,3.0,B- ?;B-n ?,,False,,,,,True,-31490.0,500.0,x,AME2020,mass_1.mas20,,False,False
182,112,42,True,True,7150.0,400.0,True,True,9346.0,400.0,True,True,-1065.0,718.0,True,True,-2174.0,419.0,True,True,9981.0,565.0,False,False,,,True,True,2826.0,640.0,True,True,7864.0,565.0,True,True,10323.0,500.0,True,True,20298.0,640.0,True,True,5883.0,499.0,True,True,10749.0,640.0,Yb,70,True,958239.0,181.958239,429.0,True,2870.0,447.0,B-,True,7984.0,2.0,B- ?,2012,True,30#,30.0,>300ns,s,True,-38900.0,400.0,x,AME2020,mass_1.mas20,0+,False,False
182,111,40,True,True,4661.0,200.0,True,True,3676.0,225.0,True,True,45.0,361.0,True,True,-2438.0,200.0,True,True,13661.0,361.0,True,True,-13619.0,539.0,True,True,5777.0,447.0,True,True,9734.0,283.0,True,True,11236.0,212.0,True,True,18178.0,447.0,True,True,5044.0,236.0,True,True,7971.0,359.0,Lu,71,True,955158.0,181.955158,215.0,True,4280.0,200.0,B-,True,7996.0,1.0,B-=100,1982,False,2.0,120.0,0.2,m,True,-41770.0,200.0,x,AME2020,mass_1.mas20,1-#,False,True
182,110,38,True,False,2196.5078,6.2018,True,False,-1440.527,22.6028,True,False,1202.5871,9.0231,True,False,-5681.8901,6.3023,True,False,11337.6469,70.9648,True,True,-12250.0,298.0,True,True,6237.0,200.0,True,False,7873.4321,7.8515,True,False,12412.7962,6.0,True,True,15907.0,300.0,True,False,6717.9963,6.0004,True,False,8541.1928,125.9028,Hf,72,False,950563.684,181.950563684,6.619,False,381.0486,6.3027,B-,False,8014.8381,0.0339,B-=100,1961,False,8.90,280862640000000.0,0.09,My,False,-46049.636,6.166,-nn,AME2020,mass_1.mas20,0+,False,False
182,109,36,True,False,-984.5408,101.9918,True,False,-7379.0022,21.0265,True,False,1482.28,2.6455,True,False,-6268.058,1.9508,True,False,14059.5983,1.9298,True,False,-8922.2414,125.7616,True,False,8274.7305,5.3338,True,False,8896.4067,1.9254,True,False,13639.6901,1.3421,True,False,14332.1508,70.737,True,False,6062.9387,0.1052,True,False,6316.6979,1.9311,Ta,73,False,950154.612,181.950154612,1.693,False,1815.4592,1.5276,B-,False,8012.6332,0.0087,B-=100,1938,False,114.74,9913536.0,0.12,d,False,-46430.685,1.578,,AME2020,mass_1.mas20,3-,False,False
182,108,34,True,False,-3637.0348,21.7582,True,False,-12077.7235,13.1136,True,False,1764.3059,1.5633,True,False,-9800.0503,12.5401,True,False,11398.2938,2.0299,True,False,-8132.1571,1.5706,True,False,7863.2945,1.564,True,False,6975.3674,1.6087,True,False,14752.5372,1.5854,True,False,13044.61,1.569,True,False,8083.5172,1.5934,True,False,7096.0509,1.5265,W,74,False,948205.636,181.948205636,0.799,False,-2800.0,101.9804,B-,False,8018.3096,0.0041,IS=26.50 16;A ?,1930,False,stbl,inf,>7.7Zy,,False,-48246.144,0.745,,AME2020,mass_1.mas20,0+,False,False
182,107,32,True,False,-6394.4614,104.1162,True,False,-17142.1682,103.6949,True,True,2727.0,115.0,True,False,-9967.4941,105.0837,True,False,14900.906,101.9927,True,False,-4296.0509,101.9918,True,False,10557.7144,101.9931,True,False,8713.158,103.0186,True,False,15751.4165,104.2026,True,False,11090.4553,102.0006,True,False,7000.0503,102.7485,True,False,4501.1702,101.9928,Re,75,False,951211.56,181.95121156,109.483,False,-837.0348,104.2757,B-,False,7998.6264,0.5603,B+=100,1950,False,64.2,231120.0,0.5,h,False,-45446.144,101.983,IT,AME2020,mass_1.mas20,7+*,True,False
182,106,30,True,False,-8440.6886,25.3837,True,False,-21032.2239,23.8478,True,False,3373.0407,26.5305,True,False,-13217.3919,22.3691,True,False,11939.0615,30.5038,True,False,-3664.1353,21.7936,True,False,10332.5399,26.1771,True,False,6839.2582,32.8624,True,False,16395.5475,26.8338,True,False,9550.8083,21.793,True,False,9130.4592,33.3901,True,False,5380.6684,25.1065,Os,76,False,952110.154,181.952110154,23.344,False,-5557.4266,30.2074,B-,False,7989.7287,0.1195,EC=100,1950,False,21.84,78624.0,0.20,h,False,-44609.109,21.745,,AME2020,mass_1.mas20,0+,False,False
182,105,28,True,False,-10747.7068,28.1373,True,False,-25724.4694,24.1465,True,False,4176.8591,34.9362,True,False,-12741.5033,25.0403,True,False,16015.3222,26.2071,True,False,176.7582,24.4355,True,False,13179.0318,32.3527,True,False,8832.5101,26.0776,True,False,17216.7888,30.1792,True,False,7792.2611,29.954,True,False,7659.9654,21.6133,True,False,2790.6856,32.8886,Ir,77,False,958076.296,181.958076296,22.509,False,-2883.262,24.7202,B-,False,7954.8948,0.1152,B+=100,1961,False,15.0,900.0,1.0,m,False,-39051.682,20.967,,AME2020,mass_1.mas20,3+,False,False
182,104,26,True,False,-12591.5352,16.3345,True,False,-29343.864,17.8199,True,False,4950.9069,5.047,True,False,-16368.5987,23.8853,True,False,12519.9164,25.3501,True,False,92.5764,28.5219,True,False,12498.1192,20.2897,True,False,6777.354,16.3381,True,False,17881.1813,16.4926,True,False,6390.1649,20.4591,True,False,9858.2413,18.9377,True,False,3994.3563,14.106,Pt,78,False,961171.605,181.961171605,14.057,False,-7864.4447,22.8812,B-,False,7934.7541,0.0719,B+=0.962 2;A=0.038 2,1963,False,2.67,160.2,0.12,m,False,-36168.42,13.095,,AME2020,mass_1.mas20,0+,False,False
182,103,24,True,False,-14976.7626,22.2601,False,False,,,True,False,5525.4222,4.4407,True,False,-15714.1666,24.2631,True,False,16836.7066,21.2863,True,False,3870.0884,19.4832,True,False,15424.1457,21.1554,True,False,8828.2068,20.3889,True,False,18820.9656,19.3579,True,False,4904.388,28.6923,True,False,8504.154,27.4066,True,False,1211.4495,23.2266,Au,79,False,969614.433,181.969614433,20.143,False,-4727.0905,21.1645,B-,False,7887.2442,0.1031,B+~100;A=0.13 5,1970,False,15.5,15.5,0.4,s,False,-28303.976,18.764,,AME2020,mass_1.mas20,(2+)*,True,False
182,102,22,True,False,-16752.3288,15.5542,False,False,,,True,False,5995.6845,4.646,True,False,-18849.4541,13.3652,True,False,12759.5681,10.8856,True,False,3515.641,16.8217,True,False,14337.6443,12.6145,True,False,6275.7417,15.2525,True,False,19469.0081,15.9787,True,False,3724.9521,14.01,True,False,10987.0761,18.2285,True,False,2994.7165,22.2462,Hg,80,False,974689.173,181.974689173,10.51,False,-10249.6721,15.4687,B-,False,7856.9726,0.0538,B+=86.2 9;A=13.8 9;B+p<1e-5,1968,False,10.83,10.83,0.06,s,False,-23576.885,9.79,,AME2020,mass_1.mas20,0+,False,False
182,101,20,False,False,,,False,False,,,True,False,6550.8999,6.2,True,False,-18287.9002,85.8761,True,False,17634.1072,17.416,True,False,7254.9556,23.291,True,False,17307.7608,16.7396,True,False,8469.7658,30.5647,True,False,20079.411,70.935,True,False,2279.509,12.887,True,False,8599.782,15.0426,True,False,-44.943,19.4948,Tl,81,False,985692.649,181.985692649,12.856,False,-6502.6567,17.0151,B-,False,7796.3571,0.0658,B+~100;A>0.49;B+SF<3.4e-6,1991,False,1.9,1.9,0.1,s,False,-13327.213,11.976,-a,AME2020,mass_1.mas20,(4-)*,True,False
182,100,18,False,False,,,False,False,,,True,False,7065.8734,5.5095,False,False,,,True,False,13276.6888,70.9537,True,False,6547.5997,19.5627,True,False,15754.7695,30.6081,True,False,6309.1306,40.4985,True,False,21026.124,17.2951,True,False,1151.9853,17.492,True,False,11785.2436,85.891,True,False,1314.7783,15.1305,Pb,82,False,992673.537,181.992673537,12.975,False,,,B-,False,7756.3296,0.0664,A~100;B+ ?,1986,False,55,0.055,5,ms,False,-6824.556,12.086,-a,AME2020,mass_1.mas20,0+,False,False
183,113,43,True,True,8284.0,401.0,True,True,11366.0,400.0,True,True,-1345.0,640.0,True,True,-1301.0,447.0,True,True,11150.0,640.0,False,False,,,True,True,3826.0,640.0,True,True,8034.0,565.0,True,True,10054.0,499.0,False,False,,,True,True,4171.0,565.0,True,True,10799.0,640.0,Yb,70,True,962426.0,182.962426,429.0,True,4716.0,408.0,B-,True,7963.0,2.0,B- ?,2012,True,30#,30.0,>300ns,s,True,-35000.0,400.0,x,AME2020,mass_1.mas20,3/2-#,False,True
183,112,41,True,False,5577.4325,80.1243,True,False,6093.5486,80.5104,True,True,-241.0,408.0,True,False,-1737.796,80.3454,True,True,12083.0,309.0,True,True,-15515.0,507.0,True,True,4100.0,408.0,True,True,9868.0,310.0,True,False,11061.3358,149.1002,True,True,18854.0,507.0,True,True,6017.0,216.0,True,True,8105.0,408.0,Lu,71,False,957363.0,182.957363,86.0,False,3567.4325,85.5564,B-,False,7984.8125,0.4378,B-=100,1983,False,58,58.0,4,s,False,-39716.114,80.108,x,AME2020,mass_1.mas20,7/2+#,False,True
183,111,39,True,False,3082.1161,30.0395,True,False,380.2133,58.1329,True,True,931.0,203.0,True,False,-4924.18,30.0007,True,False,12224.6748,129.2904,True,True,-11672.0,401.0,True,True,7083.0,301.0,True,False,8256.9846,76.836,True,False,12023.2248,30.0628,True,True,16773.0,300.0,True,False,5305.2286,30.6556,True,True,8802.0,203.0,Hf,72,False,953533.203,182.953533203,32.251,False,2010.0,30.0,B-,False,8000.0315,0.1642,B-=100,1956,False,1.018,3664.8,0.002,h,False,-43283.547,30.042,+,AME2020,mass_1.mas20,(3/2-),False,False
183,110,37,True,False,516.1161,8.147,True,False,-5091.4082,24.7231,True,False,1340.5506,5.3375,True,False,-5118.7208,1.5406,True,False,12820.2183,1.9414,True,True,-10812.0,200.0,True,False,7029.3316,70.7373,True,False,9349.9846,1.9401,True,False,12997.1187,0.226,True,False,15074.0743,125.7618,True,False,6934.18,0.2,True,False,6532.8816,6.3059,Ta,73,False,951375.38,182.95137538,1.707,False,1072.1161,1.5405,B-,False,8006.74,0.0087,B-=100,1950,False,5.1,440639.99999999994,0.1,d,False,-45293.547,1.59,-n,AME2020,mass_1.mas20,7/2+*,True,False
183,109,35,True,False,-2701.9028,49.7741,True,False,-10592.4659,14.234,True,False,1672.4576,1.5635,True,False,-8990.8368,101.9804,True,False,12784.2084,1.5264,True,False,-7604.9976,6.2016,True,False,9060.2155,1.5685,True,False,7432.0232,2.0297,True,False,14274.354,1.5929,True,False,13540.6469,1.5701,True,False,6190.8368,0.04,True,False,7223.949,1.5274,W,74,False,950224.416,182.950224416,0.798,False,-556.0,8.0,B-,False,8008.3234,0.0041,IS=14.31 4;A ?,1930,False,stbl,inf,>670Ey,,False,-46365.663,0.743,,AME2020,mass_1.mas20,1/2-*,True,False
183,108,33,True,False,-5607.5243,25.9472,True,False,-15618.1751,12.3836,True,False,2122.8775,8.16,True,False,-9271.8717,23.1823,True,False,13135.0891,8.157,True,False,-6667.949,8.1445,True,False,8770.3702,8.2535,True,False,8690.6354,8.1555,True,False,15434.8871,14.8745,True,False,11948.5408,8.1443,True,False,8434.8368,102.2937,True,False,4852.4898,8.0001,Re,75,False,950821.306,182.950821306,8.625,False,-2145.9028,50.4129,B-,False,8001.0101,0.0439,EC=100,1950,False,70.0,6048000.0,1.4,d,False,-45809.663,8.034,-,AME2020,mass_1.mas20,5/2+*,True,False
183,107,31,True,False,-7890.5632,51.7589,True,False,-19859.1045,50.2701,True,False,3206.571,51.8582,True,False,-12683.3955,54.0049,True,False,13564.4588,51.3262,True,False,-2706.587,49.7741,True,False,11618.8852,49.7893,True,False,7037.6589,54.1712,True,False,16256.4281,55.8475,True,False,10007.7572,49.7896,True,False,7125.9689,54.3118,True,False,5506.587,113.4789,Os,76,False,953125.028,182.953125028,53.428,False,-3461.6215,52.8061,B-,False,7985.0087,0.272,B+=100,1950,False,13.0,46800.0,0.5,h,False,-43663.76,49.769,,AME2020,mass_1.mas20,9/2+*,True,False
183,106,29,True,False,-10010.6508,26.4103,True,False,-23614.8771,26.3776,True,False,3957.2578,34.868,True,False,-12105.036,27.9315,True,False,14058.6365,35.3658,True,False,-2044.9655,104.925,True,False,11281.6274,32.6545,True,False,9018.1145,29.2556,True,False,16881.7393,25.2233,True,False,8262.6688,27.6798,True,False,9221.774,32.3779,True,False,2882.0004,32.8872,Ir,77,False,956841.231,182.956841231,26.486,False,-4428.9417,28.4743,B-,False,7961.8176,0.1348,B+~100;A ?,1961,False,58,3480.0,5,m,False,-40202.138,24.672,,AME2020,mass_1.mas20,5/2-,False,False
183,105,27,True,False,-11968.5413,15.8777,True,False,-28193.1888,32.2716,True,False,4822.0248,8.7991,True,False,-15540.5391,23.5407,True,False,14400.6455,15.1525,True,False,1546.9413,25.9798,True,False,14229.4031,21.195,True,False,7068.3883,25.947,True,False,17534.3356,19.732,True,False,6801.171,29.0537,True,False,7676.0944,19.3215,True,False,4010.4853,25.332,Pt,78,False,961595.895,182.961595895,15.261,False,-5581.7092,17.0554,B-,False,7933.3406,0.0777,B+~100;A=0.0096 5,1963,False,6.5,390.0,1.0,m,False,-35773.197,14.216,,AME2020,mass_1.mas20,1/2-*,True,False
183,104,25,True,False,-13604.2263,13.2619,False,False,,,True,False,5465.3158,2.9369,True,False,-14685.9204,13.5887,True,False,14900.8167,16.6191,True,False,1571.2239,22.9875,True,False,13432.4445,23.6636,True,False,9102.4429,13.7778,True,False,18462.9839,22.0871,True,False,5306.3945,10.7849,True,False,9958.8299,20.9972,True,False,1312.0382,16.1328,Au,79,False,967588.106,182.967588106,10.116,False,-6386.8322,11.7891,B-,False,7898.5644,0.0515,B+=99.45 25;A=0.55 25,1968,False,42.8,42.8,1.0,s,False,-30191.488,9.423,,AME2020,mass_1.mas20,5/2-*,True,False
183,103,23,True,False,-16224.6475,29.8237,False,False,,,True,False,6038.556,3.8951,True,False,-18548.7604,13.9144,True,False,14777.2914,21.1949,True,False,5074.794,14.8781,True,False,16271.622,12.2826,True,False,6685.0461,8.5339,True,False,19286.1643,16.9319,True,False,4001.1003,15.4083,True,False,8299.0882,12.0696,True,False,2789.6507,20.0565,Hg,80,False,974444.652,182.974444652,7.604,False,-7217.3941,11.7158,B-,False,7859.3885,0.0387,B+=88.3 20;A=11.7 20;B+p=2.6e-4 6,1969,False,9.4,9.4,0.7,s,False,-23804.655,7.084,,AME2020,mass_1.mas20,1/2-*,True,False
